Dolly Parton	Female	Person	US	country,female vocalists,singer-songwriter,bluegrass,folk,pop,american,classic country,Dolly Parton,seen live,female,female vocalist,80s,70s,60s,Tennessee,americana,oldies,USA,legend,busty,country pop,Dolly,rock,diva,contemporary country,big boobs,boobs,Country-Pop,90s,breasts,classic,beautiful,Female Voices
南拳媽媽		Group	TW	chinese,C-pop,taiwan,cpop,pop,mandarin,taiwanese,Taiwan POP,Chinese Music,Asian,indie,rock,female vocalists,singer-songwriter,r&b,group,taiwanese artists,favorite songs,rap,pop rock,piano,songwriter,Favorite Artists,rnb,band,male vocalist,female vocalist,rhythm and blues,lovely,female fronted,dreamlike,bands,devon,Chinese Pop,pretty cool,Pop Folk,team,c-rock,asian music,Asian Pop,huhu,sino-pop,mando groups,TW-pop,beautiful sound,chi,fff,azn band,loved music,nan quan mama,NQMM,sdff,efdsf,not chinese,naquan,ysabols chinese c pop,nanquen mama,chineseANDcantonese
溫嵐	Female	Person	TW	chinese,taiwan,C-pop,pop,cpop,female vocalists,taiwanese,dance,rnb,r&b,Asian,landy wen,Asian Pop,female vocalist,China,Chinese Music,asian music,t-pop,test,Hip-Hop,female,japanese,singer-songwriter,3,aa,female vocals,female artists,j-pop,underground,mandarin,Keane,Hong Kong,All,My List,mandopop,BO,My Best,cw,wen,Buzakara Luvs music,tpe,aborigines,Landy,asian female vocalists,all albums processed,flashaaah goes asian,Wen Landy,yahoo top 100 c-pop artist,ysabols chinese c pop,taiwanese female vocalists
孫燕姿	Female	Person	SG	chinese,pop,singapore,C-pop,mandarin,female vocalists,cpop,female,stefanie sun,Chinese Pop,Asian,taiwan,female vocalist,Singaporean,yanzi,mandopop,Sun Yan Zi,sunyanzi,Favorite,Chinese Music,stefanie,China,Asian Pop,japanese,Love,female vocals,women,bigfatjiji,Stephanie Sun
丁噹	Female	Person	CN	chinese,C-pop,taiwanese,pop,cpop,female vocalists,taiwan,China,All,Asian,female vocalist,Chinese Pop,Asian Pop,Love,singer,female vocals,00s,Ballad,mandarin,2000s,ballads,i,to listen to,Pop Music,mandopop,w,chinese ballad,dancer,c-rock,asian music,2010s pop,taiwanese artists,taiwanese pop,della,Chinese female vocalists,00s c-pop,SHERO,gat,asian female vocalists,10s pop,Taiwan Singer,ding dang,c-ballad,female dancer,pu tong hua,Della Wu,chineseANDcantonese,chinese solo female vocalists,10s c-pop
Lena Chamamyan				
Your Song Is Good		Group	JP	instrumental,japanese,ska,J-rock,rock,J-Ska,good bands,indie,funk,j-pop,jrock,moodmakers,chillout,jazz,chill,soul,dub,dance,JPop,Like,Asian,japan,j,silly,notyourtagradio,universal,asian music,Asian Pop,fapanese,musical research center: artists that i should listen to,srs,mishmash,RIAA or RIAJ affiliated music,fuji rock festival,CDJ 0506,Fuji 05,caripso,fuji rock festival 07,banda linda japones,inst
Amal Hijazi	Female	Person		arabic,lebanese,female vocalists,Lebanon,pop,arabic pop,world,Arabian,dance,vocalists,arab,bellydance,lebanese pop,isf2008,leb isf,Middle Eastern,ethnic,diva,All,Middle-Eastern,Alta-tensao,Libanon,amal,lebonese,ambient,electro,Love,Fusion,world-fusion,tribal,best,lesser known yet streamable artists,Female Voices,n-a,danceable,dancing,middle east,arabesque,ethnic-dancing,folkloric-dancing,spotify,tribal-fusion-dancing,tribal-fusion-dance,liban,levant,bella topolina,a-pop,folk-dance,Ethnic-Dance,folk-dancing,tribal-fusion,electro-fusion,lebanese music,lubnan,folkloric-dance,arabic female vocalists,Amal Hijazi arabic woman,kuil,direoromiyaa,lebanese singers,pop lebanese,lebanese solo artists,lebanese pop music,lebanese solo pop singers
The Gaslight Anthem		Group	US	seen live,punk rock,punk,rock,folk punk,indie,alternative,alternative rock,indie rock,american,new jersey,orgcore,folk,heartland rock,blues,americana,pop punk,Alt-country,folk rock,soul,USA,00s,new brunswick,Awesome,male vocalists,blues punk,folk-punk,melodic punk,indie punk,jersey
Frank Sinatra Jr. (Duet with Steve Tyrell)				
The Inrun Publics				
Rose Liu				
Gary Velencianio				
Sham Rock				folk,dance,party,irish,All,one hit wonder,ceilidh,craic,shamrock soup
VHONG NAVARO & BAYANI AGBAYANI				
浅井健一	Male	Person	JP	J-rock,rock,japanese,rockabilly,Benzie,jrock,BLANKEY JET CITY,alternative,rock'n roll,pop,singer-songwriter,Awesome,3,JPop,japanese rock,male vocalists,anime,j-pop,star,hard core,Bleach,Solo Project,garagerock,Kenichi Asai,asai kenichi,fuji rock festival,Japanese Great Rock Band,fuji rock festival 07,por escuchar,SEXY STONES RECORDS,world,Asian,japan,jp,asian music,asian rock,Asian Pop,luv it,j-mix
Yoon Gun				
Cairokee		Group	EG	oriental rock,rock,arabic,egyptian,alternative rock,indie rock,egypt,under 2000 listeners,arabic rock,egyptian rock,cairo modern,egy young,thawra
Sigur Rós		Group	IS	post-rock,ambient,icelandic,alternative,indie,seen live,experimental,post rock,electronic,shoegaze,chillout,rock,iceland,atmospheric,instrumental,dream pop,beautiful,sigur ros,indie rock,alternative rock,electronica,ethereal,scandinavian,Progressive rock,Mellow,psychedelic,chill,melancholic,Dreamy,downtempo,slow-motion rock,folk,relaxing,epic,Progressive,art rock,Avant-Garde
NOFX		Group	US	punk,punk rock,seen live,ska punk,ska,rock,hardcore,skate punk,alternative,pop punk,political,american,melodic hardcore,hardcore punk,nofx,California,alternative rock,Punk-Rock,indie,skatepunk,melodic punk,punkrock,90s,emo,80s,metal,Pop-punk,fat wreck chords,USA,ska-punk
Sun Yan-Zi	Female	Person	SG	chinese,pop,singapore,C-pop,mandarin,female vocalists,cpop,female,stefanie sun,Chinese Pop,Asian,taiwan,female vocalist,Singaporean,yanzi,mandopop,Sun Yan Zi,sunyanzi,Favorite,Chinese Music,stefanie,China,Asian Pop,japanese,Love,female vocals,women,bigfatjiji,Stephanie Sun
Kat DeLuna	Female	Person	US	rnb,pop,female vocalists,dancehall,Hip-Hop,dance,Kat DeLuna,r&b,american,latin,Reggaeton,electronic,sexy,spanish,hip hop,urban,r'n'b,Dominican,female,reggae,rhythm and blues,club,female vocalist,dance-pop,00s,seen live,electropop,rap,USA,dance pop,english,rock,hiphop,dominican republic,Shakira,powerful voice,hip-pop,r n b,female dancehall,el vrother
Simple Plan		Group	CA	rock,pop punk,punk rock,punk,emo,seen live,alternative,Canadian,alternative rock,pop,simple plan,pop rock,Officially Shit,Pop-punk,male vocalists,wristslitters,indie,canada,favorites,punk pop,Crap,Punk-Rock,shit,Pop-Rock,metal,skate punk,00s,not emo,hard rock,gay,<3,classic rock,indie rock,power pop,Awesome,band
Zeid and The Wings				trip hop,libanese,electronic,reggae,downtempo,Lebanon,arabic,lebanese,arabe,fuck genres,electric fusion
making tracks				
Tania Saleh	Female	Person	LB	arabic,female vocalists,folk,world,World Music,lebanon arabic rock,lebanese,female vocalist,Lebanon,arab,Arabic Jazz,non-pop,mazag,spotify why
Nipples				
Genesis		Group	US	Progressive rock,classic rock,rock,80s,Progressive,british,70s,pop,art rock,genesis,seen live,symphonic prog,pop rock,prog rock,prog,Symphonic Rock,soft rock,Phil Collins,Peter Gabriel,psychedelic,90s,UK,60s,experimental,english,alternative,male vocalists,Psychedelic Rock
[unknown]		Group	US	mysterious,mistagged artist,unknown,rock,Soundtrack,seen live,alternative,electronic,emo,jazz,indie,black metal,pop,metal,Classical,electro,techno,mistagged,classic rock,female vocalists,wtf,trance,Hip-Hop,indie rock,All,dance,j-pop,japanese,hip hop,rap,experimental,Brutal Death Metal,80s,singer-songwriter,reggae,psychedelic,metalcore,instrumental,punk,alternative rock,folk,dub,better than radiohead,ambient,ska,hardcore,Progressive rock,House,death metal,opeth,heavy metal,blues,Drum and bass,punk rock,soul,industrial,Awesome,breakcore,Luxtorpeda,noise,chillout,electronica,Progressive metal,russian,overrated,metallica,Grunge,hard rock,romantic,lounge,thrash metal,oldies,german,male vocalists,Linkin Park,depressive black metal,post-rock,acoustic,new wave,post-punk,Soundtracks,amazing,Garage Rock,dnb,anime,00s,polish,RAC,deathcore,rockabilly,country,70s,grindcore,favorites,piano,beautiful,Melodic Death Metal,90s,free jazz,Reggaeton
Reba McEntire	Female	Person	US	country,female vocalists,reba,reba mcentire,female,seen live,pop,favorites,american,classic country,Female country,My Country,contemporary country,80s,country divas,90s,female vocalist,modern country,70s,country pop,oklahoma,Love,00s,Favorite,Female Voices,Hot Country,90s country
戸川純	Female	Person	JP	new wave,japanese,punk,female vocalists,alternative,experimental,pop,j-pop,Avant-Pop,80s,art pop,post-punk,rock,Avant-Garde,punk rock,japan,electronic,japanese rock,synthpop,eroguro,folk,Garage Rock,alternative pop,J-rock,togawa jun,indie,vocal,female,ambient,New-Wave,synth pop,90s,JPop,Asian,female vocalist,synth-pop,actress,All,japanese punk,angura kei,FM,kawaii,acts to check out asap,my girls,idol pop,fapanese,musical research center: artists that i should listen to,take a look at,hipster idol pops,french,alternative rock,Surf,noise rock,singer-songwriter,Love,cute,psychedelic pop,techno,Post punk,cover,ethnic,synth,download,post,art rock,avantgarde,folk rock,garage,chicks,80's,folk pop,00s,00's,90's,hot,check later,underground,Female Voices,mambo,newwave,woman,misc,Girl,<3,asia,Japanese music,Eccentric,goddess,avant,legend,awareness,Miscellaneous,denpa,female voice,idol,listenmore,techno pop,Japanese Artists,soprano,Chick
Sarah	Female	Person	FR	dance,eurobeat,pop,female vocalists,Belgium,dutch,seen live,arabic,danish,Dream,sarah,Fonkelhorse,Disco,trance,electronic,female,album rock,dance-pop,fantastic,California,good,00s,j-pop,Female Voices,romance,shows,Sarah McLachlan,aleister crowley,italo,All,Belgisch,Saudi,kizomba,Christopher Lee,blogs,nb,musica,Aleyster Crowley,Argeu california seixas,Silvio Passos,Wilson Seixas,california seixas,familia,aleister,Raul Seixas,cultura,Camisa de Venus,Amidio Junior,saifam,Filmes,Anyzio Rocha,Nova California Seixas,mucajai,Argeu California,BEto Juara,Don Kalifa,caracarai,AleysterCrowleyPE,DonKalifa,AleysterCrowley,simplesdemais,Os Putos Brothers,Aleyster,Silva Alhandra,Krica Morena Bela,boa vista,roraima,KricaMorena,Encontro dos Famosos,Enoque Gomes,Rodrigo Otarola,palco,Familia Santos,Argeu,Krica Morena,Mosca Navarro,argeu bernardo de andrade,boom boom beat,Aleyster Crowley Bernardo de Andrade,Marcelo Nova e A Envergadura Moral,mamao com acucar,TheBestOfAleysterCrowley,negocios,Banda Metamorphosis,California Rock Clube,Eventos,Trepidants,destaque,os Karetas,Bernardo Montador de Moveis em Recife,Ernandes Dantas,o peregrino da musica
Stephanie				
Jinn		Group		J-rock,japanese,female vocalists,punk,rock,anime,alternative,jrock,Soundtrack,female vocalist,code geass,alternative rock,j-pop,anime ost,metal,ost,female vocals,female vocal,J-Punk,Japanese music,have a look at,scratchy vocals,openning,female,english vocals,jinn,xevg,electronic,grindcore,hardcore,post-punk,funk,Gothic,theme,industrial rock,thrash,punk rock,pop punk,screamo,alternative metal,synthpop,Asian,australia,euro,interesting,00s,industrial metal,post-hardcore,Europe,Curious,Funk Rock,male vocals,UKHC,ha,Anime Themes and OST,thrashcore,J-Metal,jmetal,J-music,asian rock,valkyriex powerr,valkyreiex power,alt-metal,J-Music Artists,unforgettable songs from when i was a teenager,haruka,harukaex,harukaex s2i,valkyriex power,HarukaEX S2,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power,zien live,jack pop,code geass ost
Misfits		Group	US	horror punk,punk,punk rock,hardcore punk,hardcore,seen live,rock,american,80s,alternative,Horrorpunk,Misfits,metal,horror,70s,psychobilly,indie,new jersey,USA,Classic Punk,heavy metal,90s,classic rock,old school,hard rock,DANZIG,alternative rock,Punk-Rock
Paranmaum		Group		japanese,J-rock,Soundtrack,rock,punk,female vocalists,pop,ost,female vocals,j-pop,J-Punk,japan,girl power,fictional,band from movie,female punk pop,bae doona
Itar Shameh				
Aokicchi				
LAREINE		Group	JP	visual kei,J-rock,japanese,jrock,LAREINE,rock,japanese rock,Japanese music,j-pop,Kamijo,disbanded,Symphonic Rock,J-music,japan,male vocalists,Asian,romantic,JPop,metal,seen live,pop rock,Gothic Rock,Pop-Rock,Visual-kei,valkyriex powerr,valkyreiex power,Romantic Rock,sherow artist society,unforgettable songs from when i was a teenager,Oldschool VK,japanese bands with french names,azns,haruka,harukaex,harukaex s2i,valkyriex power,HarukaEX S2,cronowish power,valkyriex loves,valkyeriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,harukaexS2,valkyeriex power
Tom Jones	Male	Person	US	pop,oldies,classic rock,male vocalists,rock,70s,british,60s,welsh,seen live,Tom Jones,soul,80s,easy listening,UK,jazz,wales,blues,Disco,swing,male,dance,Blue-Eyed Soul,Soundtrack,singer-songwriter,pop rock,classic,adult contemporary,lounge,male vocalist,90s,00s,james bond,indie,funk,classic pop,vocal,country,female vocalists,soft rock,rnb,crooner,alternative,sexy,british invasion,Pop-Rock,Guilty Pleasures,the voice,electronic,electronica,alternative rock,Love,christmas,romantic,guilty pleasure,english
Shibusaki Kou				
Yvonne Elliman	Female	Person	US	Disco,female vocalists,70s,pop,soul,Yvonne elliman,classic rock,dance,musical,funk,Soundtrack,USA,easy listening,soft rock,oldies,vocal,classic,80s,singer-songwriter,adult contemporary,american,funky,70s disco,Classical,female,opera,rock,favorites,Smooth Soul,urban,quiet storm,romantic,melodic,Soundtracks,90s,dream pop,r&b,musicals,gay,smooth,gentle,relaxing,fun,World Music,female vocalist,love songs,queer,00s,female vocal,english,hawaii,10s,light,seventies pop,Hi-NRG,jesus christ superstar,everything,grammy winner,honolulu,Hawaiian,Great Music,Myjukebox,born in 1951,golden oldies,andrew lloyd webber,north america,70's,femal,Contemporary pop,spotify,Pop Life,70s pop,classic soul,Festa,Rock/Pop,Aleyster Crowley,Brems Tagg radio,Argeu california seixas,Silvio Passos,Wilson Seixas,california seixas,Estados Unidos,grammy nominee,contemporary pop-rock,halvsie,japaneseamerican,Disco artists,Female solo artists,Amidio Junior,dee eye ess see ooh,Anyzio Rocha,Nova California Seixas,mucajai,Argeu California,BEto Juara,Don Kalifa,caracarai,DonKalifa,AleysterCrowley,simplesdemais
YeLLOW Generation		Group		j-pop,japanese,anime,JPop,J-rock,female vocalists,jrock,Soundtrack,YeLLOW Generation,pop,Asian,Japanese music,Fullmetal Alchemist,japan,Love,All,yellow things,rock,Contemporary,christian,tagged,sweet,anime soundtrack,misc,spam,girl group,Girl Groups,orange,drunk,people,chelsea,tags,Tag,everything,Andy,david,trump,scott,over,ccm,DE,The,galas,King,dude,Likes,of,this,diamanda,so,valkyriex powerr,and,Make,again,total,some,unforgettable songs from when i was a teenager,target,tagging,donald,commercialism,much,valkyriex power,HarukaEX S2,cronowish power,valkyriex loves,Scryed Edward Tracks Power,suavesfabio power,valkyriex love,wolfe,Carman,mairena,FUCT,dulukk,dulukkcore,nationstates,spambo,sevdaliza,JpopTrasher,jpoptrashercore,jpoptrasher-core,dulukk-core,lenushiromiya,lenushiromiyacore,lenushiromiya-core,contemporary muslim,animegirl77,animegirl77core,animegirl77-core,moyer,david scott,farbel,orange people,could be more out,non-favorite,alternative rock,ost,japanese rock,band,disbanded
Hitomi Takahashi				
Ember		Group		black metal,modern rock,alternative rock,emocore,alternative,emo,folk,acoustic,screamo,post-grunge,rock,thrash metal,punk,female vocalists,hard rock,singer-songwriter,post hardcore,Czech,90s emo,USBM,Post Grunge,Progressive Metalcore,Discoverockult,metal,british,hardcore,USA,americana,adult contemporary,90s,american,neurofunk,alternative metal,death metal,brazilian,bluegrass,dark ambient,celtic,fiddle,post-hardcore,Acapella,All,black Thrash metal,alt. rock,rockadd,deamer,blackthrash mastery,newTunes,czech emocore,Czech 90s emo band
Slang		Group	US	hardcore,punk,Crust,funk,hardcore punk,jazz,japanese,Romanian,seen live,japan,japanese hardcore,d-beat,sweet jazz,indie,acid jazz,Smooth Jazz,Hip-Hop,vocal,rock,instrumental,alternative,emo,UK,canada,acoustic,post-punk,blues,Canadian,90s,russian,funky,soul jazz,male vocalists,Italo Disco,crust punk,electro jazz,art-rock,asia,japanese punk,not emo,SPb,hi-NRG and italo disco,spotify,russian hardcore,Punx,forgotten,hoi,jap core,sapporo,Need to Rate,wpierdol,metallic crustcore,25 cents,omsk band sucks cocks,only hardcore
강아솔				
Rabi3 El Asmar				
Reading Rainbow		Group	US	noise pop,Lo-Fi,psychedelic pop,psychedelic,New Weird America,seen live,indie,shoegaze,pop,indie pop,indie rock,garage,alternative,Philadelphia,american,garage pop,noise,surf pop,psych pop,newbreed,female,rock,alternative rock,experimental,surf rock,duo,Brutal Death Metal,beyondwithin,ambient,twee,female vocalists,USA,epic,post-punk,free,dream pop,summer,Psychedelia,favourite,neo psychedelia,Garage Punk,reverb,Philly,2000s,2010s,Neo-Psychedelia,sxsw 2010,sxsw 2012,All,5432fun,prda,free mp3,nugaze,BIRP,loftgaze,surfgaze,'00s,various artists are a PITA on lastfm,Noise-fi,Psychedelia Pop,experimental noise-rock,rainbows and mirages,pleased to meet you,2k10core,raddd,radiated sounds,cute:
Dazzle Vision		Group	JP	J-rock,japanese,metalcore,female vocalists,screamo,rock,metal,J-Metal,jrock,alternative,alternative rock,hardcore,hard rock,alternative metal,Female fronted metal,emo,japan,Nu Metal,emocore,visual kei,electronic,female vocalist,female vocal,post-hardcore,female visual kei,Gothic,Progressive,female vocals,to listen,j-core,beautiful voices,not screamo,checklist,things to try,female screamo,asian chicks i would jizz over to go see them play live,Dazzle Vision,japanese j-rock visual kei gothic,screamo-pop,seen live,experimental,favorites,Awesome,2003,JPop,punk rock,Asian,japanese rock,00's,melodic hardcore,female fronted,visual key,All,Harsh Vocals,electronicore,pretty cool,J-music,asian rock,japanese female vocalists,female fronted metalcore,look up later,most freaking fabulous vocals ever
八十八ヶ所巡礼		Group	JP	japanese,Psychedelic Rock,Progressive rock,experimental,rock,psychedelic,alternative,japan,Progressive,J-rock,indie,math rock,Love,psych,male vocalist,male vocalists,00's,post-hardcore,Japanese Indie,asia,avant-rock,free rock,from: japan,mad stuff,Have to check
Nova				Progressive rock,rock,progressive trance,black metal,Gothic,italian progressive rock,Jazz Rock,trance,electronic,russian,italian,alternative rock,downtempo,Fusion,synthpop,finnish,indie,instrumental,alternative,jazz fusion,neofolk,Pop-Rock,minimal synth,Hip-Hop,jazz,pop,80s,ambient,hard rock,new wave,alternative metal,ethereal,French rock,Gothic Rock,minimal wave,french,seen live,pop rock,Progressive,psychill,darkwave,dutch,russian rock,heavenly voices,finland,goth rock,rock francais,nova,lagrosseradio,Finnish prog,chillout,electropop,goth,swedish,rap,DJENT,Progressive metal,female vocalists,power pop,french pop,synth pop,Symphonic Rock,synth,american,art rock,ragga,Electronic Pop,dancehall,space music,vocal trance,eurodance,modern rock,male vocalists,80's,symphonic prog,nouvelle scene francaise,coldwave,Suomi,math metal,synth-pop,2010s,finish,Russia,indonesia,independant,italian rock,psybient,love records,cold meat industry,dansband,ultimae records,italian black metal,agressive rock,le gros label,nouvelle scene,alt. metal,alt. rock,Symphoprog,Alternatif,autoproduction
Julie London	Female	Person	US	jazz,female vocalists,vocal jazz,swing,jazz vocal,oldies,blues,lounge,50s,easy listening,Julie London,american,female,60s,female vocalist,vocal,Female jazz vocalists,pop,USA,Smooth Jazz,coffee and cigarettes,female vocal,Female Voices,smooth,All,singer-songwriter,California,Jazz Divas,torch songs,female vocals,Standards,50s lounge,LastfmSC,Soundtrack,soul,diva,the ladies that should sit on my sofa or somewhere else in my flat because they are darlings and oh so lovely,sensual,female jazz vocalist
Death By Stereo		Group	PH	hardcore,seen live,hardcore punk,punk,metalcore,punk rock,melodic hardcore,metal,rock,screamo,post-hardcore,post hardcore,american,Punk Metal,alternative,political,crossover,alternative rock,California,emo,experimental,emocore,Death By Stereo,indie rock,USA,epitaph
DOLL$BOXX		Group	JP	J-rock,japanese,rock,female vocalists,j-pop,metal,J-Metal,kawaii metal,Power metal,hard rock,pop rock,Awesome,girlband,kawaii,Female fronted metal,electropop,alternative rock,hardcore,Love,guitar,JPop,thrash metal,great,screamo,alternative metal,Asian,japan,good,female vocalist,underrated,post-hardcore,Pop-Rock,Girl Rock,2012,FUCKING AWESOME,female fronted,jrock,girl band,girl bands,synthpunk,trance metal,girls with guitars,awesome vocals,Great Band,Megadeth,Testament,jmetal,amazing vocals,Japanese power metal,exodus,asian rock,japanese female vocalists,awesome voice,girls band,kkk,Girls Rock,haohmaru,musical journey to the ends of time,progressive trancecore,kawaii-metal,all female punk band,dollsboxx,popmetal fusion electronic,japanese girl bands,all female hardcore band,pleases me
Niyaz		Group	US	Persian,world,world fusion,trance,electronic,ethnic,female vocalists,World Music,folk,Iranian,Oriental,sufi,arabic,ethereal,Middle Eastern,iran,Fusion,new age,ambient,azam ali,electronica,niyaz,chillout,middle eastern fusion,neofolk,world dance,seen live,dance,american,Indian,belly dance,persian pop,ethnic fusion,eastern ethnic,spiritual,female vocals,india,Indiana,bellydance,raqs gothique,farsi,iranian fusion,alternative,downtempo,acoustic,Progressive,tribal,oud,arabic pop,urdu,gothic bellydance,divas international,eastern vocal,vocal,USA,beautiful,00s,traditional,music,ethereal and medieval,All,Asian Fusion,orient,marvellous voice,tribal fusion,belly fusion,persia,sufism,prog trance,played in ASOT
Sussan Deyhim	Female	Person	US	Persian,world fusion,female vocalists,world,Iranian,iran,experimental,Avant-Garde,lesser known yet streamable artists,World Music,Fusion,composer,female vocalist,Middle Eastern,chillout,electronic,vocal,ambient,psychedelic,poetry,avantgarde,eclectic,Oriental,goddess,sufi,Persian Folk,renato ventura saids bravo,iranian jazz,sussan deyhim,female,jazz,chill,folk,contemporary folk,easy listening,new age,singer,strings,cello,alto,ethnic,lounge,avant garde,spoken word,1,Asian,tribal,ethereal,Indian,relax,traditional,All,Middle-Eastern,ecstatic,pra,transcendent,orient,art pop,world lounge,Female Composer,vox femina,laswell,reference,avant garde jazz,musick,neonaif,deep hard cool voices,middle eastern jazz,etnik,experimental women,lesser known yet streamable artists LT10K,jazz singers,crammed,vocal summit,my own discovery mode,persian traditional,divas international,Crammed Discs,iranian folk,chck-out,persian jazz,world folk jazz,jazz after,Frauen Stimmen,ruha iyi gelir
Ciwan Haco	Male	Person	SE	kurdish,world,Kurdish jazz,kurdish folk,kurdish rock,kurdistan,kurtce,kurdish pop,free kurdistan,syria,folk,kurd,ciwan haco,south kurdistan,World Music,Kurdi,ethnic,Sweden,Kordi,kurdisch,muzika kurdi,swedish-kurdish friendship,folk rock,group of people who are,east meets west,winds of soul,ciwanhaco,rojava,jazz,pop,rock,blues,spotify,Folk Jazz,ethnic rock,reference,Weltmusik,schweden,syrian folk,biz biliyoruz da mi oynuyoruz,ritmic,turkish-kurdish,kim o sahradan gelip bendeki denizi aglatan,azadi,Kurds are hell handsome but not tender what a pity,western kurdistan
Mergen				
Батыр				
Ulytau		Group	KZ	folk metal,instrumental,folk rock,Kazakhstan,folk,kazakh,metal,rock,Progressive metal,symphonic metal,dombra,neo-classical metal,instrumental metal,kazakhstani,ethno,central asia,central asian,khazakhstanian folk rock,seen live,Classical,classic,experimental,instrumental rock,ethno-rock,classical crossover,ottoman,turkic,indie,Progressive rock,folk-rock,violon,easy listening,world,Symphonic Rock,medieval,guitar,electric guitar,violin,Energetic,Progressive,contemporary classical,Asian,World Music,symphonic,favs,everything,Turk,spotify,reference,ethno rock,Discovered,OttomanArt,rock - hard rock,because i was brainwashed by folk musicians,These go up to 11,chirayliq,central asian folk,Metal-folk,Kazakh Metal,fsu folk,Klimatyczny,Przezajewchujwykurwiste,aor folk,kazakh rock,senfonik folk hard rock,turanian metal,turkish world,must try out,kazakistan,turk dunyasi,turk dunyasi muzikleri,turk dunyasi sanatcilari,turkic world,ottoman military band,central asian metal
Bing Crosby & Ella Fitzgerald	Male	Person	US	jazz,swing,oldies,christmas,crooners,male vocalists,american,40s,bing crosby,jazz vocal,50s,easy listening,vocal jazz,vocal,30s,pop,crooner,60s,Big Band,lounge,USA,Traditional Pop,20s,xmas,christmas favorites,washington,male vocalist,Standards,golden oldies,blues,singer,classics,male,singer-songwriter,Retro,holiday,actor,All,Christmas Music,70s,classic Christmas,legend,bing
Serj Tankian	Male	Person		alternative metal,alternative,alternative rock,metal,rock,seen live,experimental,singer-songwriter,hard rock,political,Nu Metal,american,Serj Tankian,Armenian,System of a Down,art rock,Progressive rock,Experimental Rock,male vocalists,USA,Nu-metal,soad,Progressive metal,Serj,Symphonic Rock,genius,00s,FUCKING AWESOME,heavy metal,jazz,Awesome
Pink		Group	JP	pop,female vocalists,pop rock,rock,punk,pink,P!nk,seen live,female,alternative,american,dance,female vocalist,Pop-Rock,pop punk,singer-songwriter,rnb,punk rock,00s,alternative rock,electronic,sexy,cool,emo,female vocal,favorites,indie,english,new wave
Bobby Sherman	Male	Person	US	pop,70s,oldies,vocal,male,Bobby Sherman,classic rock,seen live,soul,60s,male vocalists,bubblegum,born in 1943,USA,american,California,bubblegum pop,teen pop,All,spotify,Pop Life,teen idol,Delete,doofusgoofus,Classic Bubblegum,cocktail hour christmas time
Antonio Vivaldi	Male	Person	IT	Classical,baroque,instrumental,composers,classic,italian,composer,vivaldi,violin,Italy,Antonio Vivaldi,opera,classical music,Klassik,classique,18th century
Aaron Baker	Male	Person		
Mandy Patinkin, Patti LuPone, and Bob Gunton				
Angela Hewitt	Female	Person	CA	Classical,piano,Bach,pianist,Canadian,female artists,classical piano,Angela Hewitt,baroque,solo piano,js bach,classic,canada,orchestral,melancholic,warm,Favorite,Cerebral,Klassik,favorit,delicate,Virtuoso,ladies,Neil Diamond,Myjukebox,All,Chopin,Impressionism,Counterpoint,spotify,piano and keyboards,Classical pianist,piano player,baroque piano,Female Piano Player,piano and i,Gould,rococo,happymaking,african bach,best in class,poly kali Bachistria,a hewitt,from fh library 120617,potsony
Sanbomasutau				
Arlene & Angky Budiardjono				
Voice of Russia				
Nightmare		Group	JP	J-rock,visual kei,japanese,heavy metal,jrock,Power metal,rock,anime,death note,metal,nightmare,french,seen live,hardcore,japanese rock,french metal,hard rock,thrash metal,Soundtrack,hardcore punk,japan,J-music,alternative rock,J-Metal,naitomea,punk,speed metal,france,anime soundtrack,anime ost,alternative,Progressive metal,Crust,Colombia,visual key,japanese hardcore,french heavy metal
Gladys And The Boxers				
GeARS - Greatness Evolves Around Red-hot Sincerity				
Alterniabound				
TLC		Group	US	rnb,Hip-Hop,female vocalists,pop,soul,90s,hip hop,r&b,tlc,american,rap,dance,r and b,Girl Groups,urban,rhythm and blues,female vocalist,new jack swing,female,sexy,funk,90s Rnb,rock,girl group,seen live,USA,atlanta,80s,alternative,georgia,r'n'b,00s,favorites,slow jams,dance-pop,hiphop,old school,female artists,Neo-Soul,Left Eye,Black
Huckleberry Finn		Group	KR	Korean,indie,k-rock,Grunge,rock,alternative,female vocalists,korean rock,korean indie,indie rock,Awesome,k-music,underrated,Korea,korean music,seen live,alternative rock,krock,female vocalist,J-rock,female rock,south korean,k-indie,por escuchar,Korean Alternative Rock,korean alternative
鏡音リン	Female	Character		vocaloid,japanese,j-pop,synthetic voice,vocaloid2,female vocalists,electronic,Love,JPop,rock,virtual singer,niconico,I WANT HER ASS,crypton,electropop,pop,synthpop,J-rock,electro-pop,kagamine rin,waifu,Rin Kagamine
BACK-ON		Group	JP	J-rock,japanese,rock,anime,jrock,rapcore,Soundtrack,alternative rock,male vocalists,j-pop,Nu Metal,Hip-Hop,Air Gear,japan,Japanese music,BACK-ON,male vocalist,Nu-metal,rap rock,J-music,seen live,alternative,rap,ost,Asian,band,Anime Themes and OST,mixture rock,hip hop,Awesome,Soundtracks,JPop,1,japanese rock,Pop-Rock,active,j-rap,Rap-Rock,anime ost,All,j-rapcore,asian rock,major,eyeshield 21,2002-
